ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,Default
5009144,M,Y,N,0,225000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18289,365243,1,0,0,0,None,2,0
5009145,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2,0
5009146,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2,0
5009147,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2,0
5009149,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2,0
5009150,M,Y,N,0,315000,Working,Higher education,Married,House / apartment,-15825,-3720,1,1,1,0,Managers,2,0
5009151,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2,0
5009152,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2,0
5009153,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2,0
5009154,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2,0
5009155,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2,0
5009156,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2,0
5009157,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2,0
5009158,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2,0
5009159,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2,0
5009160,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2,0
5009161,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2,0
5009162,F,N,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2,0
5009163,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2,0
5009164,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2,0
5009165,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2,0
5009166,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2,0
5009168,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-12915,-3174,1,0,1,0,Sales staff,2,0
5009170,F,Y,N,0,144000,Pensioner,Secondary / secondary special,Married,House / apartment,-22877,365243,1,0,1,1,None,2,0
5009177,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2,0
5009178,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2,0
5009179,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2,0
5009180,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2,0
5009181,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2,0
5009182,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2,0
5009183,M,Y,N,0,229500,Working,Incomplete higher,Married,Co-op apartment,-18325,-1256,1,0,0,0,Laborers,2,0
5009186,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2,0
5009187,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2,0
5009188,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2,0
5009189,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2,0
5009190,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2,0
5009191,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2,0
5009192,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2,0
5009193,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2,0
5009198,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2,0
5009201,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2,0
5009202,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2,0
5009204,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2,0
5009206,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2,0
5009208,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2,0
5009209,F,N,N,0,292500,State servant,Secondary / secondary special,Married,House / apartment,-20953,-8684,1,1,1,0,Accountants,2,0
5009215,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-12333,-860,1,1,1,0,Accountants,2,0
5009216,F,N,N,0,270000,Working,Higher education,Married,House / apartment,-12333,-860,1,1,1,0,Accountants,2,0
5009220,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,2,0
5009222,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,2,0
5009223,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,2,0
5009224,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,2,0
5009226,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,2,0
5009227,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,2,0
5009232,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,2,0
5009233,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,2,0
5009236,F,Y,N,0,225000,Working,Secondary / secondary special,Married,House / apartment,-14667,-798,1,1,0,0,Managers,2,0
5009238,M,Y,N,0,157500,Working,Incomplete higher,Married,With parents,-10611,-982,1,0,1,0,Drivers,2,0
5009239,M,Y,N,0,157500,Working,Incomplete higher,Married,With parents,-10611,-982,1,0,1,0,Drivers,2,0
5009240,M,Y,N,0,157500,Working,Incomplete higher,Married,With parents,-10611,-982,1,0,1,0,Drivers,2,0
5009241,M,Y,N,0,157500,Working,Incomplete higher,Married,With parents,-10611,-982,1,0,1,0,Drivers,2,0
5009242,F,N,N,0,74250,Working,Higher education,Separated,Municipal apartment,-19082,-5243,1,0,1,0,Core staff,1,0
5009243,F,N,N,0,74250,Working,Higher education,Separated,Municipal apartment,-19082,-5243,1,0,1,0,Core staff,1,0
5009244,F,N,N,0,74250,Working,Higher education,Separated,Municipal apartment,-19082,-5243,1,0,1,0,Core staff,1,0
5009247,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14201,-2139,1,0,1,0,None,2,0
5009248,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14201,-2139,1,0,1,0,None,2,0
5009249,M,Y,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-9957,-921,1,1,0,0,Drivers,3,0
5009250,M,Y,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-9957,-921,1,1,0,0,Drivers,3,0
5009251,M,Y,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-9957,-921,1,1,0,0,Drivers,3,0
5009252,M,Y,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-9957,-921,1,1,0,0,Drivers,3,0
5009253,M,Y,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-9957,-921,1,1,0,0,Drivers,3,0
5009255,F,N,N,0,144000,Working,Secondary / secondary special,Single / not married,House / apartment,-15970,-8987,1,0,0,0,Cleaning staff,1,0
5009260,F,N,N,0,202500,State servant,Higher education,Married,With parents,-14562,-1287,1,0,1,0,Core staff,2,0
5009261,F,N,N,0,202500,State servant,Higher education,Married,With parents,-14562,-1287,1,0,1,0,Core staff,2,0
5009262,F,N,N,0,202500,State servant,Higher education,Married,With parents,-14562,-1287,1,0,1,0,Core staff,2,0
5009263,F,N,N,0,202500,State servant,Higher education,Married,With parents,-14562,-1287,1,0,1,0,Core staff,2,0
5009264,F,N,N,0,40500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21091,365243,1,0,0,0,None,1,0
5009265,M,Y,N,0,337500,State servant,Higher education,Married,With parents,-10266,-1652,1,1,1,0,Managers,2,0
5009266,M,Y,N,0,337500,State servant,Higher education,Married,With parents,-10266,-1652,1,1,1,0,Managers,2,0
5009267,M,Y,N,0,337500,State servant,Higher education,Married,With parents,-10266,-1652,1,1,1,0,Managers,2,0
5009268,M,Y,N,0,337500,State servant,Higher education,Married,With parents,-10266,-1652,1,1,1,0,Managers,2,0
5009269,M,Y,N,0,337500,State servant,Higher education,Married,With parents,-10266,-1652,1,1,1,0,Managers,2,0
5009270,M,N,N,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14781,-2443,1,0,1,0,Laborers,2,0
5009276,M,N,N,0,180000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-14781,-2443,1,0,1,0,Laborers,2,0
5009278,F,N,N,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-4816,1,0,1,0,Cleaning staff,2,0
5009280,F,N,N,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-4816,1,0,1,0,Cleaning staff,2,0
5009284,F,N,N,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-4816,1,0,1,0,Cleaning staff,2,0
5009287,F,N,N,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-4816,1,0,1,0,Cleaning staff,2,0
5009289,F,N,N,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-4816,1,0,1,0,Cleaning staff,2,0
5009290,F,N,N,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-4816,1,0,1,0,Cleaning staff,2,0
5009293,F,N,N,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-4816,1,0,1,0,Cleaning staff,2,0
5009294,F,N,N,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15140,-4816,1,0,1,0,Cleaning staff,2,0
5009295,F,N,N,0,144000,Pensioner,Secondary / secondary special,Married,House / apartment,-21041,365243,1,0,1,0,None,2,0
5009296,F,N,N,0,144000,Pensioner,Secondary / secondary special,Married,House / apartment,-21041,365243,1,0,1,0,None,2,0
5009297,F,N,N,0,193500,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16099,-1866,1,0,1,0,Laborers,1,1
5009301,F,N,N,0,193500,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16099,-1866,1,0,1,0,Laborers,1,0
5009302,F,N,N,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22061,365243,1,0,0,0,None,1,0
5009304,F,N,N,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22061,365243,1,0,0,0,None,1,0
5009305,F,N,N,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,-22061,365243,1,0,0,0,None,1,0
5009307,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009308,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009309,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009310,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009311,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009312,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009313,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009314,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009315,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009316,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009317,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009318,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009319,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,None,2,0
5009330,M,Y,N,0,267750,Working,Higher education,Married,House / apartment,-20991,-4727,1,0,1,0,Laborers,2,0
5009335,F,N,N,0,139500,Working,Higher education,Separated,House / apartment,-16203,-7100,1,0,0,0,Managers,1,0
5009338,M,N,N,0,67500,Working,Secondary / secondary special,Married,House / apartment,-18674,-5304,1,1,1,0,Security staff,2,0
5009340,M,Y,N,0,252000,Working,Secondary / secondary special,Married,House / apartment,-10750,-2443,1,0,0,0,High skill tech staff,2,0
5009341,M,Y,N,0,252000,Working,Secondary / secondary special,Married,House / apartment,-10750,-2443,1,0,0,0,High skill tech staff,2,0
5009343,M,Y,N,0,252000,Working,Secondary / secondary special,Married,House / apartment,-10750,-2443,1,0,0,0,High skill tech staff,2,0
5009344,M,Y,N,0,252000,Working,Secondary / secondary special,Married,House / apartment,-10750,-2443,1,0,0,0,High skill tech staff,2,0
5009345,M,Y,N,0,252000,Working,Secondary / secondary special,Married,House / apartment,-10750,-2443,1,0,0,0,High skill tech staff,2,0
5009346,M,Y,N,0,252000,Working,Secondary / secondary special,Married,House / apartment,-10750,-2443,1,0,0,0,High skill tech staff,2,0
5009355,F,N,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19692,-5273,1,1,1,0,Laborers,2,0
5009359,F,Y,N,0,900000,Working,Higher education,Single / not married,House / apartment,-19063,-7404,1,0,0,0,Managers,1,0
5009360,F,Y,N,0,900000,Working,Higher education,Single / not married,House / apartment,-19063,-7404,1,0,0,0,Managers,1,0
5009361,M,Y,N,0,180000,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,1,1,0,0,Drivers,2,0
5009362,M,Y,N,0,180000,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,1,1,0,0,Drivers,2,0
5009363,M,Y,N,0,180000,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,1,1,0,0,Drivers,2,0
5009364,M,Y,N,0,180000,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,1,1,0,0,Drivers,2,0
5009365,M,Y,N,0,180000,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,1,1,0,0,Drivers,2,0
5009366,M,Y,N,0,180000,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,1,1,0,0,Drivers,2,0
5009367,M,Y,N,0,180000,Commercial associate,Higher education,Civil marriage,House / apartment,-14867,-586,1,1,0,0,Drivers,2,0
5009368,M,Y,N,0,115290,Pensioner,Secondary / secondary special,Married,House / apartment,-23187,365243,1,0,1,1,None,2,0
5009369,M,Y,N,0,115290,Pensioner,Secondary / secondary special,Married,House / apartment,-23187,365243,1,0,1,1,None,2,0
5009370,M,Y,N,0,115290,Pensioner,Secondary / secondary special,Married,House / apartment,-23187,365243,1,0,1,1,None,2,0
5009371,M,Y,N,0,115290,Pensioner,Secondary / secondary special,Married,House / apartment,-23187,365243,1,0,1,1,None,2,0
5009372,M,Y,N,0,115290,Pensioner,Secondary / secondary special,Married,House / apartment,-23187,365243,1,0,1,1,None,2,0
5009373,M,Y,N,0,115290,Pensioner,Secondary / secondary special,Married,House / apartment,-23187,365243,1,0,1,1,None,2,0
5009378,F,N,N,2,225000,Working,Higher education,Married,House / apartment,-11281,-1744,1,1,0,1,Core staff,4,0
5009381,M,Y,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-9430,-1195,1,1,0,0,Sales staff,3,0
5009383,F,N,N,0,450000,State servant,Higher education,Married,House / apartment,-14718,-5578,1,0,1,0,Managers,2,0
5009384,F,N,N,0,450000,State servant,Higher education,Married,House / apartment,-14718,-5578,1,0,1,0,Managers,2,0
5009387,F,N,N,0,450000,State servant,Higher education,Married,House / apartment,-14718,-5578,1,0,1,0,Managers,2,0
5009389,M,N,N,0,279000,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,1,0
5009391,M,N,N,0,279000,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,1,0
5009393,M,N,N,0,279000,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,1,0
5009394,M,N,N,0,279000,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,1,0
5009395,M,N,N,0,279000,State servant,Higher education,Single / not married,House / apartment,-11042,-3174,1,0,0,0,Core staff,1,0
5009396,F,N,N,1,76500,Working,Higher education,Civil marriage,House / apartment,-12506,-495,1,1,0,0,Accountants,3,0
